date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-15 03:30:00,0.1598869423634641,0.13856864236346408,0.1260459423634641,0.0259387755996629
2018-11-15 04:00:00,0.1598591060942087,0.13854080609420868,0.1260181060942087,0.0259548228297028
2018-11-15 04:30:00,0.1598312698249532,0.13851296982495317,0.12599026982495318,0.0259708700597427
2018-11-15 05:00:00,0.1598034335556978,0.13848513355569778,0.12596243355569778,0.0259869172897825
2018-11-15 05:30:00,0.1597755972864423,0.1384572972864423,0.1259345972864423,0.0260029645198224
2018-11-15 06:00:00,0.1597477610171868,0.13842946101718678,0.12590676101718679,0.0260190117498623
2018-11-15 06:30:00,0.1597199247479314,0.13840162474793138,0.1258789247479314,0.0260350589799022
2018-11-15 07:00:00,0.1596920884786759,0.13837378847867587,0.12585108847867588,0.0260511062099421
2018-11-15 07:30:00,0.1596642522094205,0.13834595220942048,0.12582325220942048,0.026067153439982
2018-11-15 08:00:00,0.159636415940165,0.138318115940165,0.125795415940165,0.0260832006700218
2018-11-15 08:30:00,0.1596085796709095,0.13829027967090948,0.12576757967090949,0.0260992479000617
2018-11-15 09:00:00,0.1595807434016541,0.13826244340165408,0.12573974340165409,0.0261152951301016
2018-11-15 09:30:00,0.1595529071323986,0.13811410713239858,0.12567885713239857,0.0261313423601415
2018-11-15 10:00:00,0.1595250708631431,0.13796582086314307,0.12561802086314305,0.0261473895901814
2018-11-15 10:30:00,0.1594972345938877,0.13805843459388767,0.12562318459388766,0.0261634368202213
2018-11-15 11:00:00,0.1594693983246322,0.13815109832463218,0.12562839832463218,0.0261794840502611
2018-11-15 11:30:00,0.1594415620553767,0.1381232620553767,0.1256005620553767,0.026195531280301
2018-11-15 12:00:00,0.1594137257861213,0.1380954257861213,0.1255727257861213,0.0262115785103409
2018-11-15 12:30:00,0.1593858895168658,0.13818808951686581,0.1257528395168658,0.0262276257403808
2018-11-15 13:00:00,0.1593580532476104,0.13828075324761038,0.12593295324761036,0.0262436729704207
2018-11-15 13:30:00,0.1593302169783549,0.1381324169783549,0.1256971669783549,0.0262597202004606
2018-11-15 14:00:00,0.1593023807090994,0.1379840807090994,0.1254613807090994,0.0262757674305005
2018-11-15 14:30:00,0.1592893954637703,0.1380915954637703,0.1255688954637703,0.0263067303909768
2018-11-15 15:00:00,0.1592764102184411,0.13819911021844108,0.1256764102184411,0.0263376933514532
2018-11-15 15:30:00,0.159263424973112,0.138097924973112,0.12566342497311198,0.0263686563119295
